time,open,high,low,close,Volume,Volume MA,MA
-1435919400,9.03,9.03,9.03,9.03,0,0,8.420000000000009
-1433241000,9.34,9.34,9.34,9.34,0,0,8.500000000000009
-1430562600,9.25,9.25,9.25,9.25,0,0,8.588000000000008
-1427967000,9.13,9.13,9.13,9.13,0,0,8.740000000000009
-1422696600,10.16,10.16,10.16,10.16,0,0,8.84200000000001
-1420018200,10.58,10.58,10.58,10.58,0,0,8.91800000000001
-1412242200,10.28,10.28,10.28,10.28,0,0,9.044000000000011
-1409653800,10.61,10.61,10.61,10.61,0,0,9.38200000000001
-1406975400,10.8,10.8,10.8,10.8,0,0,9.69200000000001
-1404383400,11.1,11.1,11.1,11.1,0,0,9.88000000000001
-1399026600,11.51,11.51,11.51,11.51,0,0,10.15200000000001
-1396431000,11.89,11.89,11.89,11.89,0,0,10.48600000000001
-1391160600,12.46,12.46,12.46,12.46,0,0,10.67400000000001
-1388482200,12.65,12.65,12.65,12.65,0,0,10.86000000000001
-1385803800,12.67,12.67,12.67,12.67,0,0,11.182000000000011
-1383384600,11.81,11.81,11.81,11.81,0,0,11.55200000000001
-1380706200,11.48,11.48,11.48,11.48,0,0,11.92200000000001
-1375439400,12.11,12.11,12.11,12.11,0,0,12.23600000000001
-1372847400,12.62,12.62,12.62,12.62,0,0,12.29600000000001
-1367490600,13.32,13.32,13.32,13.32,0,0,12.21400000000001
-1364895000,13.02,13.02,13.02,13.02,0,0,12.144000000000009
-1362216600,13.19,13.19,13.19,13.19,0,0,12.138000000000009
-1359624600,13.49,13.49,13.49,13.49,0,0,12.26800000000001
-1354267800,13.66,13.66,13.66,13.66,0,0,12.510000000000009
-1351848600,13.87,13.87,13.87,13.87,0,0,12.852000000000007
-1349170200,14.21,14.21,14.21,14.21,0,0,13.128000000000005
-1343903400,14.89,14.89,14.89,14.89,0,0,13.336000000000007
-1341311400,15.22,15.22,15.22,15.22,0,0,13.446000000000007
-1338633000,16.03,16.03,16.03,16.03,0,0,13.684000000000008
-1335954600,16.94,16.94,16.94,16.94,0,0,14.02400000000001
-1330680600,17.06,17.06,17.06,17.06,0,0,14.37000000000001
-1328088600,17.46,17.46,17.46,17.46,0,0,14.844000000000012
-1322731800,17.32,17.32,17.32,17.32,0,0,15.458000000000013
-1320226200,18.25,18.25,18.25,18.25,0,0,16.028000000000013
-1314959400,20,20,20,20,0,0,16.542000000000012
-1312281000,19.02,19.02,19.02,19.02,0,0,16.96200000000001
-1307010600,19.78,19.78,19.78,19.78,0,0,17.406000000000013
-1301736600,21.6,21.6,21.6,21.6,0,0,18.01800000000001
-1299058200,23.06,23.06,23.06,23.06,0,0,18.41000000000001
-1293787800,24.86,24.86,24.86,24.86,0,0,18.874000000000013
-1291109400,24.99,24.99,24.99,24.99,0,0,19.73000000000001
-1288690200,25.43,25.43,25.43,25.43,0,0,20.692000000000014
-1286011800,25.28,25.28,25.28,25.28,0,0,21.664000000000012
-1283423400,25.66,25.66,25.66,25.66,0,0,22.85800000000001
-1278153000,28.48,28.48,28.48,28.48,0,0,23.98800000000001
-1275474600,30.1,30.1,30.1,30.1,0,0,24.72400000000001
-1270200600,27.99,27.99,27.99,27.99,0,0,25.24400000000001
-1267522200,20.58,20.58,20.58,20.58,0,0,25.96800000000001
-1262251800,21.71,21.71,21.71,21.71,0,0,26.990000000000016
-1254475800,25.46,25.46,25.46,25.46,0,0,27.502000000000017
-1251887400,23.94,23.94,23.94,23.94,0,0,26.562000000000012
-1246617000,21.06,21.06,21.06,21.06,0,0,25.772000000000013
-1243938600,20.79,20.79,20.79,20.79,0,0,25.168000000000013
-1241260200,20.78,20.78,20.78,20.78,0,0,23.936000000000014
-1238664600,17.92,17.92,17.92,17.92,0,0,22.550000000000015
-1233394200,15.51,15.51,15.51,15.51,0,0,22.592000000000013
-1230715800,15.98,15.98,15.98,15.98,0,0,22.406000000000013
-1222939800,15.86,15.86,15.86,15.86,0,0,20.89800000000001
-1220351400,14.33,14.33,14.33,14.33,0,0,19.21200000000001
-1217673000,13.87,13.87,13.87,13.87,0,0,18.196000000000012
-1215081000,14.33,14.33,14.33,14.33,0,0,17.21000000000001
-1209724200,11.83,11.83,11.83,11.83,0,0,15.92000000000001
-1207128600,10.25,10.25,10.25,10.25,0,0,15.11000000000001
-1201858200,8.44,8.44,8.44,8.44,0,0,14.874000000000013
-1199179800,8.3,8.3,8.3,8.3,0,0,14.044000000000011
-1196501400,8.23,8.23,8.23,8.23,0,0,12.922000000000011
-1193995800,8.26,8.26,8.26,8.26,0,0,11.74400000000001
-1191317400,6.28,6.28,6.28,6.28,0,0,10.630000000000013
-1186050600,4.77,4.77,4.77,4.77,0,0,9.410000000000014
-1183458600,5.01,5.01,5.01,5.01,0,0,8.696000000000014
-1180780200,7.53,7.53,7.53,7.53,0,0,7.9020000000000135
-1178101800,8.26,8.26,8.26,8.26,0,0,7.168000000000015
-1172827800,7.05,7.05,7.05,7.05,0,0,6.510000000000015
-1170235800,6.82,6.82,6.82,6.82,0,0,6.370000000000015
-1164879000,6.25,6.25,6.25,6.25,0,0,6.370000000000014
-1162459800,6.23,6.23,6.23,6.23,0,0,6.524000000000013
-1157193000,8.87,8.87,8.87,8.87,0,0,6.934000000000014
-1154514600,10.39,10.39,10.39,10.39,0,0,7.182000000000015
-1149244200,10.67,10.67,10.67,10.67,0,0,6.922000000000014
-1146565800,10.58,10.58,10.58,10.58,0,0,7.044000000000014
-1141291800,9.78,9.78,9.78,9.78,0,0,7.712000000000015
-1138699800,9.97,9.97,9.97,9.97,0,0,8.482000000000015
-1136021400,10.54,10.54,10.54,10.54,0,0,9.348000000000015
-1133343000,11.32,11.32,11.32,11.32,0,0,10.058000000000016
-1130923800,10.74,10.74,10.74,10.74,0,0,10.278000000000016
-1125657000,9.81,9.81,9.81,9.81,0,0,10.308000000000016
-1122978600,9.94,9.94,9.94,9.94,0,0,10.438000000000015
-1117708200,9.1,9.1,9.1,9.1,0,0,10.470000000000017
-1112434200,8.95,8.95,8.95,8.95,0,0,10.476000000000017
-1109755800,9.2,9.2,9.2,9.2,0,0,10.470000000000017
-1104485400,9.26,9.26,9.26,9.26,0,0,10.182000000000016
-1101807000,8.98,8.98,8.98,8.98,0,0,9.708000000000016
-1099387800,8.41,8.41,8.41,8.41,0,0,9.400000000000015
-1096709400,9.04,9.04,9.04,9.04,0,0,9.290000000000013
-1094121000,9.75,9.75,9.75,9.75,0,0,9.098000000000013
-1088850600,10.65,10.65,10.65,10.65,0,0,8.960000000000013
-1086172200,11.37,11.37,11.37,11.37,0,0,8.978000000000012
-1080898200,11.92,11.92,11.92,11.92,0,0,9.088000000000013
-1078219800,13.04,13.04,13.04,13.04,0,0,9.366000000000014
-1072949400,13.76,13.76,13.76,13.76,0,0,9.844000000000012
-1065087000,14.88,14.88,14.88,14.88,0,0,10.546000000000012
-1062498600,14.09,14.09,14.09,14.09,0,0,11.346000000000013
-1059820200,14.69,14.69,14.69,14.69,0,0,12.148000000000012
-1057228200,15.56,15.56,15.56,15.56,0,0,12.99400000000001
-1051871400,16.05,16.05,16.05,16.05,0,0,13.538000000000011
-1049275800,16.89,16.89,16.89,16.89,0,0,14.09200000000001
-1044005400,17.06,17.06,17.06,17.06,0,0,14.596000000000009
-1041327000,17.59,17.59,17.59,17.59,0,0,15.054000000000011
-1038648600,18.11,18.11,18.11,18.11,0,0,15.456000000000012
-1036229400,18.09,18.09,18.09,18.09,0,0,16.05000000000001
-1033551000,17.01,17.01,17.01,17.01,0,0,16.630000000000013
-1028284200,15.64,15.64,15.64,15.64,0,0,17.14000000000001
-1025692200,16.57,16.57,16.57,16.57,0,0,17.548000000000012
-1020335400,14.37,14.37,14.37,14.37,0,0,17.572000000000013
-1017739800,12.28,12.28,12.28,12.28,0,0,17.288000000000014
-1015061400,11.2,11.2,11.2,11.2,0,0,17.084000000000014
-1012469400,11.02,11.02,11.02,11.02,0,0,16.336000000000016
-1007112600,11.04,11.04,11.04,11.04,0,0,15.174000000000015
-1004693400,10.31,10.31,10.31,10.31,0,0,14.012000000000015
-1002015000,9.89,9.89,9.89,9.89,0,0,13.088000000000013
-996748200,10.21,10.21,10.21,10.21,0,0,11.982000000000014
-994156200,12.24,12.24,12.24,12.24,0,0,11.170000000000014
-991477800,12.31,12.31,12.31,12.31,0,0,10.692000000000014
-988799400,11.75,11.75,11.75,11.75,0,0,10.494000000000016
-983525400,13.07,13.07,13.07,13.07,0,0,10.738000000000016
-980933400,12.69,12.69,12.69,12.69,0,0,10.992000000000015
-975576600,12.4,12.4,12.4,12.4,0,0,11.280000000000015
-973157400,12.39,12.39,12.39,12.39,0,0,11.916000000000015
-967890600,11.23,11.23,11.23,11.23,0,0,12.412000000000015
-965212200,11.43,11.43,11.43,11.43,0,0,12.444000000000013
-959941800,11.54,11.54,11.54,11.54,0,0,12.460000000000013
-957263400,12.77,12.77,12.77,12.77,0,0,12.356000000000014
-951989400,12.67,12.67,12.67,12.67,0,0,12.028000000000015
-949397400,12.37,12.37,12.37,12.37,0,0,11.798000000000014
-946719000,12.3,12.3,12.3,12.3,0,0,11.872000000000014
-944040600,12.22,12.22,12.22,12.22,0,0,11.928000000000015
-941535000,12.15,12.15,12.15,12.15,0,0,12.156000000000013
-938856600,12.27,12.27,12.27,12.27,0,0,12.330000000000013
-936268200,10.58,10.58,10.58,10.58,0,0,12.466000000000012
-930997800,9.99,9.99,9.99,9.99,0,0,12.342000000000011
-928319400,10.2,10.2,10.2,10.2,0,0,12.262000000000011
-923045400,10.73,10.73,10.73,10.73,0,0,11.904000000000012
-920367000,10.98,10.98,10.98,10.98,0,0,11.44200000000001
-915096600,10.55,10.55,10.55,10.55,0,0,11.038000000000011
-907320600,9.64,9.64,9.64,9.64,0,0,10.75400000000001
-904732200,9.43,9.43,9.43,9.43,0,0,10.496000000000013
-899461800,10.26,10.26,10.26,10.26,0,0,10.490000000000013
-896783400,10.21,10.21,10.21,10.21,0,0,10.420000000000012
-894105000,10.24,10.24,10.24,10.24,0,0,10.266000000000012
-891509400,9.83,9.83,9.83,9.83,0,0,10.172000000000013
-886239000,8.76,8.76,8.76,8.76,0,0,10.018000000000013
-883560600,8.93,8.93,8.93,8.93,0,0,9.956000000000014
-875788200,7.84,7.84,7.84,7.84,0,0,9.994000000000012
-873196200,7.93,7.93,7.93,7.93,0,0,9.860000000000012
-870517800,8.33,8.33,8.33,8.33,0,0,9.594000000000012
-867925800,8.64,8.64,8.64,8.64,0,0,9.120000000000013
-862569000,8.68,8.68,8.68,8.68,0,0,8.658000000000012
-859977000,9.32,9.32,9.32,9.32,0,0,8.358000000000013
-854706600,9.52,9.52,9.52,9.52,0,0,8.334000000000014
-852028200,10.09,10.09,10.09,10.09,0,0,8.284000000000013
-849349800,10.69,10.69,10.69,10.69,0,0,8.580000000000014
-846930600,11.07,11.07,11.07,11.07,0,0,8.898000000000014
-844252200,11.44,11.44,11.44,11.44,0,0,9.250000000000014
-838981800,12.1,12.1,12.1,12.1,0,0,9.660000000000014
-836389800,12.35,12.35,12.35,12.35,0,0,10.138000000000014
-831033000,11.99,11.99,11.99,11.99,0,0,10.562000000000014
-828441000,11.88,11.88,11.88,11.88,0,0,11.078000000000014
-825762600,11.33,11.33,11.33,11.33,0,0,11.530000000000014
-823170600,11.48,11.48,11.48,11.48,0,0,11.790000000000015
-817813800,11.77,11.77,11.77,11.77,0,0,11.952000000000016
-815308200,12.1,12.1,12.1,12.1,0,0,11.930000000000016
-810037800,12.1,12.1,12.1,12.1,0,0,11.806000000000015
-807359400,12.67,12.67,12.67,12.67,0,0,11.690000000000015
-802089000,12.81,12.81,12.81,12.81,0,0,11.712000000000014
-799410600,12.6,12.6,12.6,12.6,0,0,11.756000000000014
-794140200,12.82,12.82,12.82,12.82,0,0,12.024000000000015
-791548200,13.1,13.1,13.1,13.1,0,0,12.290000000000015
-788869800,13.49,13.49,13.49,13.49,0,0,12.456000000000016
-786191400,13.94,13.94,13.94,13.94,0,0,12.600000000000016
-783772200,13.93,13.93,13.93,13.93,0,0,12.800000000000015
-778501800,14.82,14.82,14.82,14.82,0,0,12.964000000000013
-775823400,15.09,15.09,15.09,15.09,0,0,13.190000000000012
-770553000,14.83,14.83,14.83,14.83,0,0,13.456000000000012
-765279000,16.5,16.5,16.5,16.5,0,0,13.856000000000012
-762600600,17.04,17.04,17.04,17.04,0,0,14.25400000000001
-757330200,18.02,18.02,18.02,18.02,0,0,14.522000000000011
-754651800,18.07,18.07,18.07,18.07,0,0,15.034000000000011
-752232600,17.53,17.53,17.53,17.53,0,0,15.656000000000011
-749554200,18.66,18.66,18.66,18.66,0,0,16.296000000000014
-746965800,18.7,18.7,18.7,18.7,0,0,16.892000000000014
-741695400,18.05,18.05,18.05,18.05,0,0,17.432000000000013
-739017000,17.7,17.7,17.7,17.7,0,0,17.86400000000001
-733743000,14.75,14.75,14.75,14.75,0,0,18.196000000000012
-731064600,14.69,14.69,14.69,14.69,0,0,18.202000000000012
-725794200,15.21,15.21,15.21,15.21,0,0,18.12800000000001
-718018200,14.6,14.6,14.6,14.6,0,0,17.57200000000001
-715429800,14.34,14.34,14.34,14.34,0,0,16.778000000000013
-710159400,15.77,15.77,15.77,15.77,0,0,16.080000000000013
-707481000,15.46,15.46,15.46,15.46,0,0,15.390000000000011
-704802600,15.06,15.06,15.06,15.06,0,0,14.718000000000012
-702207000,15.45,15.45,15.45,15.45,0,0,14.922000000000011
-696936600,15.03,15.03,15.03,15.03,0,0,15.076000000000011
-694258200,14.83,14.83,14.83,14.83,0,0,15.04600000000001
-689074200,14.3,14.3,14.3,14.3,0,0,15.216000000000008
-686395800,15.4,15.4,15.4,15.4,0,0,15.354000000000008
-681129000,16.82,16.82,16.82,16.82,0,0,15.166000000000007
-678537000,16.42,16.42,16.42,16.42,0,0,14.934000000000008
-673180200,15.76,15.76,15.76,15.76,0,0,15.00200000000001
-670584600,16.19,16.19,16.19,16.19,0,0,15.27600000000001
-667906200,15.29,15.29,15.29,15.29,0,0,15.554000000000011
-665314200,15.19,15.19,15.19,15.19,0,0,15.740000000000013
-659957400,14.77,14.77,14.77,14.77,0,0,16.118000000000013
-657538200,14.91,14.91,14.91,14.91,0,0,16.09600000000001
-654859800,14.89,14.89,14.89,14.89,0,0,15.77000000000001
-649593000,13.97,13.97,13.97,13.97,0,0,15.440000000000008
-647001000,14.76,14.76,14.76,14.76,0,0,15.27000000000001
-644322600,15.29,15.29,15.29,15.29,0,0,15.01000000000001
-641644200,15.49,15.49,15.49,15.49,0,0,14.746000000000013
-636370200,16.11,16.11,16.11,16.11,0,0,14.660000000000014
-633778200,16.54,16.54,16.54,16.54,0,0,14.764000000000015
-631013400,16.66,17.09,16.66,17.049999,38770000,1938500,14.880000000000015
-628421400,17.049999,17.32,16.99,17.219999,30200000,3448500,15.124000000000015
-626002200,17.24,17.559999,17.07,17.290001,37450000,5321000,15.638000000000016
-623151000,17.530001,18.049999,17.530001,17.959999,42630000,7452500,16.095999800000016
-620735400,18.219999,18.780001,18.110001,18.780001,42230000,9564000,16.481999600000016
-618057000,18.77,19.4,17.440001,17.690001,45660000,11847000,16.841999800000018
-615292200,17.639999,17.91,16.68,17.84,44570000,14075500,17.21199960000002
-612786600,18.02,18.82,17.950001,18.42,38900000,16020500,17.65999980000002
-610108200,18.549999,19.450001,18.540001,19.450001,38590000,17950000,17.78800020000002
-607426200,19.690001,20.120001,19.530001,19.530001,45190000,20209500,17.912000400000018
-604834200,19.559999,20.32,19.360001,19.51,40840000,22251500,18.13800020000002
-602242200,19.66,20.43,19,20.43,55270000,25015000,18.43600060000002
-599563800,20.77,21.74,20.690001,21.66,65420000,28286000,18.58600060000002
-596885400,21.77,22.200001,21.76,21.799999,37260000,30149000,18.95000040000002
-594466200,21.85,21.950001,21.25,21.48,32430000,31770500,19.468000400000022
-591701400,21.32,22.43,21.26,22.43,31750000,33358000,20.116000400000022
-589199400,22.530001,22.809999,21.030001,21.52,36170000,35166500,20.58600000000002
-586521000,21.48,22.049999,20.959999,20.959999,36220000,36977500,20.97599980000002
-583842600,21.1,22.629999,21.1,22.4,27990000,38377000,21.55999980000002
-581250600,22.51,23.280001,22.51,23.280001,33630000,40058500,21.777999800000018
-578399400,23.280001,23.709999,23.26,23.26,36420000,39941000,21.63799960000002
-575976600,23.469999,23.85,22.66,22.940001,39250000,40393500,21.757999800000015
-573298200,23.1,23.1,22.4,22.879999,23580000,39700000,22.118000000000016
-570533400,23.01,23.77,23.01,23.77,27560000,38946500,22.284000000000017
-568027800,23.799999,24.66,23.74,24.139999,34520000,38561000,22.568000200000018
-565349400,24.299999,24.299999,23.09,23.26,25180000,37537000,22.95200020000002
-562671000,23.290001,24.370001,23.290001,24.370001,26580000,36637500,23.22600020000002
-560165400,24.18,24.18,23.32,23.32,27060000,36045500,23.39799980000002
-557577000,23.17,23.940001,23.17,23.860001,22450000,35238500,23.39799980000002
-554812200,23.799999,24.959999,23.780001,24.959999,25530000,34255500,23.68399980000002
-552306600,25.120001,25.4,24.809999,25.4,24100000,33418500,23.77200000000002
-549628200,25.450001,25.549999,24.83,25.030001,20890000,31699500,23.79000020000002
-546949800,25.15,25.25,24.450001,24.540001,24100000,29633500,23.954000200000017
-544354200,24.48,24.58,23.799999,24.52,25940000,29067500,24.382000200000014
-541503000,24.6,25.66,24.6,25.66,30210000,28956500,24.514000200000016
-539083800,25.68,26.59,25.610001,26.57,40480000,29393000,24.758000400000018
-536405400,26.540001,26.66,25.860001,26.379999,34060000,29287500,24.890000200000017
-533640600,26.51,26.540001,25.48,25.9,30170000,28985000,25.030000400000016
-531221400,25.93,26.33,25.290001,25.290001,42510000,29711000,25.264000400000015
-528629400,25.25,25.25,24.190001,24.620001,34370000,29748000,25.534000000000013
-526041000,24.73,25.059999,24.459999,24.540001,25730000,29213500,25.805999800000013
-523362600,24.15,24.219999,23.540001,24.139999,26080000,28555000,25.960000000000015
-520770600,24.24,24.75,24.07,24.75,22240000,28488000,25.752000200000015
-517919400,24.84,24.84,23.32,23.32,23890000,28304500,25.346000400000015
-515413800,23.42,23.65,22.709999,23.35,27150000,27936000,24.89800040000002
-512818200,23.49,24.58,23.389999,24.540001,25710000,27962500,24.668000400000018
-510053400,24.66,24.76,24.25,24.76,26640000,27965500,24.274000200000017
-507547800,24.780001,24.99,24.549999,24.809999,36150000,28420000,24.020000000000017
-504869400,24.950001,26.09,24.799999,26.08,33420000,28968500,24.020000000000017
-502191000,25.99,26.299999,25.809999,26.15,33260000,29355000,24.144000200000015
-499771800,26.25,26.940001,26.25,26.940001,44050000,30352500,24.156000000000017
-497093400,27.17,28.26,27.01,28.26,43500000,31483000,24.70800000000002
-494332200,28.209999,29.190001,28.209999,29.190001,41900000,32373000,25.26800000000002
-491826600,29.190001,29.43,28.15,29.209999,42230000,33187500,25.74800000000002
-489234600,29.209999,30.879999,29.209999,30.879999,51840000,34269000,26.448000000000018
-486469800,30.99,31.209999,29.83,29.83,56900000,35090000,27.324000400000017
-483877800,30.040001,32.689999,30.040001,32.310001,41220000,35448000,27.950000200000016
-481282200,32.290001,32.759998,31.68,31.68,44170000,36148000,28.896000000000015
-478603800,31.790001,34.549999,31.790001,34.240002,63010000,37173000,29.473999800000012
-476011800,33.990002,35.98,33.990002,35.98,76480000,39278500,30.284000000000013
-473160600,36.75,36.75,34.580002,36.630001,74650000,41724500,30.781999800000015
-470655000,36.720001,37.150002,36.439999,36.759998,60810000,43461000,31.788000400000016
-468235800,36.830002,37.52,34.959999,36.580002,65780000,45638000,32.808000600000014
-465557400,36.950001,38.32,36.830002,37.959999,53790000,47133000,34.168000800000016
-462882600,38.040001,38.040001,36.970001,37.91,45450000,48048000,35.058000200000016
-460290600,37.959999,41.029999,37.959999,41.029999,58120000,49668500,36.03800060000002
-457698600,41.189999,43.759998,41.189999,43.52,48470000,50760000,36.78200000000002
-455020200,42.93,43.18,41.740002,43.18,41800000,51042500,37.16800000000002
-452341800,43.369999,45.630001,42.610001,43.669998,60080000,52375500,38.04799960000002
-449577000,42.490002,42.990002,40.799999,42.34,42150000,52820000,39.40000000000002
-447067800,42.279999,46.41,42.279999,45.509998,46360000,52935500,40.71999960000002
-444475800,45.349998,45.889999,44.950001,45.48,50990000,53310000,41.861999400000016
-441711000,45.16,45.16,43.110001,43.82,47160000,53573000,42.74799940000002
-439119000,44.029999,45.43,43.419998,45.34,46370000,53780000,43.64399920000002
-436613400,45.540001,48.869999,45.540001,48.48,60310000,54203500,44.03599920000001
-433848600,48.700001,48.849998,47.09,48.380001,54100000,54063500,44.16399920000001
-431346600,48.16,48.509998,44.099998,45.200001,53210000,54663000,44.497999600000014
-428668200,45.580002,47.130001,45.139999,46.970001,37180000,54313500,45.72599960000001
-425989800,46.93,49.48,46.93,49.389999,45650000,53445500,46.300000200000014
-423397800,49.619999,49.639999,46.939999,47.509998,44450000,51844000,46.24400040000002
-420546600,47.889999,48.099998,45.349998,45.349998,37220000,49972500,46.87400060000002
-418127400,44.700001,47,44.700001,45.580002,40300000,48947000,47.684000400000016
-415445400,46.52,47.599998,44.380001,45.080002,43550000,47835500,47.490000000000016
-412680600,45.98,47.040001,45.84,46.669998,46330000,47462500,46.883999400000015
-410175000,46.200001,46.66,44.400002,44.720001,48140000,47597000,46.95999960000002
-407496600,44.619999,44.619999,42.389999,43.259998,37530000,46567500,46.58199980000002
-405077400,43.740002,44.23,43.740002,44.110001,35620000,45925000,46.03799960000002
-402399000,44.139999,45.740002,44.139999,45.740002,48290000,46249500,45.48000020000002
-399810600,46.02,47.43,46.02,47.43,52560000,45873500,45.062000200000014
-396959400,47.369999,48.240002,46.779999,47.369999,43470000,45939500,44.768000000000015
-394540200,47.43,49.130001,47.43,47.91,48230000,46033000,44.90000000000002
-391861800,47.790001,47.790001,43.889999,45.220001,41390000,45553000,45.05200040000002
-389097000,45.439999,45.439999,42.419998,42.419998,36890000,45039500,45.58200000000002
-386591400,42.759998,43.139999,38.98,41.060001,63960000,45919000,46.51200040000002
-383909400,40.439999,41.720001,39.439999,41.720001,48200000,45313500,46.73400040000002
-381231000,41.360001,41.540001,39.380001,39.990002,54440000,45330500,46.06999960000002
-378639000,40.330002,41.880001,40.330002,41.700001,49830000,45161500,44.79599980000002
-375787800,42.040001,42.459999,40.610001,40.84,40190000,45312000,43.66600020000001
-373368600,41.130001,42.580002,41.130001,42.099998,46680000,45363500,42.082000600000015
-370863000,41.93,43.439999,41.330002,43.439999,50270000,45654500,41.37800060000002
-368274600,43.540001,44.09,43.119999,44.09,54100000,46498500,41.06200100000002
-365509800,44.310001,45.34,44.310001,45.240002,56610000,47314000,41.27000040000002
-363004200,45.279999,47.189999,45.110001,47.189999,69430000,48608000,41.61400000000002
-360325800,47.490002,48.16,47.220001,47.75,62300000,49406500,42.43399960000002
-357647400,48,50.060001,47.970001,50.060001,71940000,50596500,43.14199980000002
-355055400,49.98,51.619999,49.98,51.330002,95020000,53471000,44.411999600000016
-352200600,51.560001,53.240002,51.02,52.48,74350000,55407500,45.542000000000016
-349781400,52.689999,55.209999,52.459999,55.209999,75940000,56790000,46.86600040000002
-347103000,55.439999,56.040001,54.889999,55.450001,83240000,58324000,48.31400080000002
-344338200,55.209999,55.52,53.580002,55.41,65790000,59440000,49.76200040000002
-341919000,55.73,56.669998,55.439999,55.439999,82430000,61150000,51.36600040000002
-339327000,55.689999,58.169998,55.689999,57.59,75840000,62872500,52.90600060000001
-336738600,57.650002,58.68,56.880001,58.68,70950000,64575500,53.97600040000002
-334060200,58.630001,58.630001,56.360001,58.470001,64310000,64593000,54.79799980000003
-331468200,58.970001,60.619999,58.91,60.509998,70900000,65728000,55.819999800000026
-328617000,60.709999,60.709999,58.27,59.599998,51050000,65558500,56.514000000000024
-326111400,58.869999,58.919998,55.139999,56.880001,57500000,65942000,57.11800000000003
-323519400,56.939999,57.52,56,57.52,61330000,66999000,58.137999600000036
-320751000,57.41,58.279999,56.220001,58.279999,64500000,67890000,58.96999940000003
-318245400,58.700001,59.889999,58.599998,59.889999,72210000,68987000,58.827999600000034
-315567000,59.91,60.389999,55.610001,55.610001,63920000,69478000,58.59599960000003
-312888600,55.959999,56.82,54.73,56.119999,60500000,69672500,58.557999200000026
-310383000,56.009998,56.009998,53.470001,55.34,65710000,69486500,58.433999400000026
-307704600,55.43,56.59,54.369999,54.369999,57300000,69236500,57.636000000000024
-305029800,54.130001,55.830002,54.130001,55.830002,68790000,69079000,57.483999600000026
-302437800,55.889999,58,55.889999,56.919998,76480000,68152000,57.047999600000026
-299845800,57.060001,57.380001,54.169998,55.509998,53860000,67127500,56.26599960000002
-297167400,55.529999,58.07,54.720001,56.959999,65330000,66597000,55.45400020000002
-294489000,57.09,57.09,52.48,53.52,60840000,65477000,55.71599960000002
-291724200,53.360001,54.860001,52.200001,53.389999,54370000,64906000,55.593999400000015
-289215000,53.939999,56.43,53.939999,55.540001,62010000,63885000,55.91799920000002
-286623000,55.299999,58.110001,55.299999,58.110001,77330000,63959500,55.74799940000001
-283858200,57.57,61.970001,57.57,61.779999,89010000,64862500,55.25999880000002
-281266200,61.900002,63.439999,61.139999,63.439999,92730000,66283500,54.983999400000016
-278847000,63.43,65.059998,63.380001,65.059998,115050000,68491000,55.50400000000002
-275995800,65.599998,68.68,64.400002,65.309998,101760000,71026500,56.46800000000002
-273580200,65.169998,67.389999,65.169998,66.559998,96940000,72998500,58.451999800000024
-270901800,66.559998,67.080002,64.470001,64.639999,73090000,73586500,60.785999600000025
-268137000,65.209999,66.760002,64.410004,66.760002,60840000,73403500,62.739999000000026
-265631400,67.370003,68.440002,66.940002,68.07,81490000,73867500,64.42999840000002
-262953000,68.190002,68.459999,65.769997,66.730003,63820000,73862500,65.00199840000002
-260274600,66.769997,68.620003,66.730003,68.620003,72980000,74486500,65.66599900000003
-257679000,68.730003,71.849998,68.730003,71.32,87770000,75589500,66.26799940000002
-255087000,71.779999,72.639999,70.860001,71.550003,82380000,76843500,66.55200040000003
-252408600,71.550003,71.959999,67.550003,68.839996,80790000,77443500,66.96400140000001
-249730200,68.839996,71.129997,68.559998,69.959999,66130000,76926000,68.30000160000002
-247311000,69.959999,71.440002,69.160004,69.550003,68440000,77655000,69.25800180000002
-244546200,69.550003,69.82,64.949997,65.239998,65240000,77650500,69.41200100000002
-242044200,65.239998,66.93,53.130001,59.630001,111030000,80160000,70.05800020000001
-239365800,59.630001,59.959999,51.349998,54.75,100160000,82449500,70.24400020000002
-236687400,54.75,58.669998,54.470001,58.23,74160000,83057000,69.02799980000002
-234095400,58.23,60.330002,56.759998,59.119999,80400000,83210500,66.64399940000001
-231244200,59.119999,59.540001,55.529999,56.27,62890000,81904500,63.826000200000024
-228825000,56.27,57.830002,52.549999,56.52,78690000,81202500,61.48000040000003
-226143000,56.52,62.779999,55.900002,62.259998,96020000,80251000,59.39399960000003
-223378200,62.259998,63.5,61.279999,63.099998,80870000,79206500,57.60000000000002
-220872600,63.099998,66.589996,62.32,66.199997,101970000,79458000,56.97799980000002
-218194200,66.309998,66.959999,64.080002,64.290001,79120000,79759500,58.47999940000002
-215775000,64.290001,67.010002,63.799999,66.57,74760000,80455500,59.453999000000024
-213096600,66.57,70.18,66.230003,69.800003,106290000,81695500,60.86999860000002
-210508200,69.800003,71.139999,69.029999,70.800003,105070000,83758000,62.47399880000002
-207657000,70.800003,71.239998,68.779999,69.370003,90580000,84638000,64.48399880000002
-205237800,69.370003,70.480003,67.540001,69.129997,76310000,84065000,65.99199980000002
-202559400,69.129997,72.709999,68.639999,72.5,91650000,84528500,67.53200080000002
-199794600,72.5,73.870003,71.279999,71.699997,106620000,85820000,68.16600200000002
-197289000,71.699997,75.18,71.57,74.010002,122360000,88631500,69.13400120000003
